,x,y,target
86,-36.031070709228516,17.07619857788086,7.0
87,85.98687744140625,5.038468360900879,4.0
88,-4.6394453048706055,-47.41671371459961,6.0
89,9.623435974121094,0.7956493496894836,3.0
90,-34.41015625,-10.020805358886719,1.0
91,8.77452564239502,7.0357441902160645,3.0
92,24.131296157836914,6.507007598876953,9.0
93,-26.384763717651367,-18.179750442504883,1.0
94,-39.49802017211914,27.825279235839844,7.0
95,-7.642678737640381,-48.16575241088867,6.0
96,-10.325385093688965,-7.77301549911499,8.0
97,-50.21468734741211,-10.706586837768555,4.0
98,8.69985294342041,5.119126796722412,3.0
99,-17.866308212280273,-22.449508666992188,1.0
100,-50.108848571777344,-10.952898979187012,4.0
101,36.46226501464844,49.156002044677734,0.0
102,-2.7174956798553467,26.513093948364258,5.0
103,-24.202617645263672,28.79473876953125,3.0
104,-7.309412479400635,-49.92726516723633,6.0
105,29.34650230407715,3.579535961151123,9.0
106,-7.108343124389648,-45.50433349609375,6.0
107,-35.00375747680664,-6.802635192871094,1.0
108,-37.635154724121094,25.469871520996094,7.0
109,-7.917595386505127,32.0217399597168,5.0
110,-57.14411544799805,1.9237425327301025,4.0
111,-53.6053581237793,-1.6228628158569336,4.0
112,-37.50687026977539,27.10011863708496,7.0
113,4.611954212188721,-27.27655029296875,2.0
114,-9.398704528808594,-14.115545272827148,8.0
115,2.870603084564209,-26.84006118774414,2.0
116,3.4852676391601562,-26.82000160217285,2.0
117,-8.861712455749512,36.651119232177734,5.0
118,-36.63145065307617,24.183242797851562,7.0
119,32.375579833984375,4.973625183105469,9.0
120,-3.197268486022949,37.947998046875,5.0
121,-55.84019470214844,-0.08281029760837555,4.0
122,-15.877758979797363,-20.715585708618164,8.0
123,-3.966486692428589,-17.396957397460938,8.0
124,-53.15299987792969,-6.221877574920654,4.0
125,28.809423446655273,8.448384284973145,9.0
126,33.630367279052734,47.788841247558594,0.0
127,-13.01535415649414,-11.591590881347656,8.0
128,13.048872947692871,13.706128120422363,9.0
129,-14.886466026306152,-20.71225357055664,8.0
130,36.6157112121582,38.74168014526367,0.0
131,-35.073848724365234,-3.178666353225708,1.0
132,35.63334655761719,-20.830602645874023,2.0
133,7.120965480804443,5.954704284667969,3.0
134,-46.97984313964844,-5.7470526695251465,4.0
135,-9.793219566345215,37.80274963378906,5.0
136,3.825375556945801,-59.19575881958008,6.0
137,-37.15008544921875,31.052947998046875,7.0
138,-2.407877206802368,-12.02688980102539,8.0
139,30.33961296081543,5.748762607574463,9.0
140,34.38798141479492,48.794918060302734,0.0
141,-35.56038284301758,-5.630574703216553,1.0
142,31.226715087890625,-17.932361602783203,2.0
143,9.877291679382324,6.106359958648682,3.0
144,-46.40688705444336,-6.327718734741211,4.0
145,-7.366541385650635,36.98973846435547,5.0
146,-2.405294179916382,-43.83917999267578,6.0
147,-37.5397834777832,31.341262817382812,7.0
148,-4.600507736206055,-14.575965881347656,8.0
149,26.393409729003906,6.734707832336426,9.0
150,39.34016418457031,40.28120422363281,0.0
151,-35.35092544555664,-4.098428249359131,1.0
152,25.951936721801758,-25.800640106201172,2.0
153,7.9952287673950195,6.532680034637451,3.0
154,-46.35818099975586,-8.687060356140137,4.0
155,-11.47214126586914,38.188228607177734,5.0
156,-1.966509461402893,-49.81672286987305,6.0
157,-35.62189865112305,33.777259826660156,7.0
158,-15.928181648254395,-21.65076446533203,8.0
159,29.42503547668457,5.897422790527344,9.0
160,27.381336212158203,49.66239929199219,0.0
161,30.141983032226562,4.457513809204102,9.0
162,-8.190094947814941,36.627906799316406,5.0
163,-9.92531681060791,40.662513732910156,5.0
164,1.6422563791275024,-59.740257263183594,6.0
165,-9.913642883300781,36.29612731933594,5.0
166,29.65508270263672,46.428070068359375,0.0
167,33.34164810180664,6.631693363189697,9.0
168,-2.7645814418792725,-12.347586631774902,8.0
169,30.501827239990234,6.120083808898926,9.0
170,-11.034321784973145,-25.298627853393555,8.0
171,-44.933326721191406,-7.753998756408691,4.0
172,-36.243614196777344,-6.225352764129639,1.0
173,-37.33020782470703,20.409692764282227,7.0
174,-40.15297317504883,21.952415466308594,7.0
175,13.13314151763916,1.8115476369857788,3.0
176,-8.057838439941406,37.89398193359375,5.0
177,-35.802528381347656,-5.296998023986816,1.0
178,40.31511306762695,45.665042877197266,0.0
179,33.18217849731445,51.42075729370117,0.0
180,27.629398345947266,-23.811384201049805,2.0
181,29.204591751098633,-22.493288040161133,2.0
182,-36.664581298828125,30.708803176879883,7.0
183,-3.2737646102905273,-16.15395736694336,8.0
184,38.4252815246582,-27.870637893676758,2.0
185,31.20588493347168,49.987056732177734,0.0
186,-33.46846008300781,-6.7203264236450195,1.0
187,28.184080123901367,-24.51125144958496,2.0
188,0.014283867552876472,-54.560909271240234,6.0
189,10.102653503417969,6.134760856628418,3.0
190,7.458569049835205,4.413908004760742,3.0
191,-32.15166473388672,34.935577392578125,7.0
192,5.789615154266357,8.134916305541992,3.0
193,9.914963722229004,4.15175199508667,3.0
194,-46.29487228393555,-10.662225723266602,4.0
195,-4.596371173858643,-47.37690734863281,6.0
196,0.29748761653900146,-54.294166564941406,6.0
197,-0.3151251971721649,-57.031578063964844,6.0
198,-43.89010238647461,-11.91174602508545,4.0
199,28.234521865844727,6.940500259399414,9.0
200,-35.83043670654297,-8.573477745056152,1.0
201,-9.107912063598633,37.24984359741211,5.0
202,35.82719039916992,46.90838623046875,0.0
203,23.58039093017578,11.104349136352539,9.0
204,-10.462398529052734,38.636863708496094,5.0
205,25.671072006225586,-26.0372257232666,2.0
206,-10.930176734924316,-25.244335174560547,8.0
207,28.43353271484375,-24.077482223510742,2.0
208,30.442543029785156,50.27330017089844,0.0
209,36.029666900634766,48.591819763183594,0.0
210,-35.187232971191406,-5.053516864776611,1.0
211,-27.799585342407227,30.751550674438477,7.0
212,1.3378612995147705,-60.46700668334961,6.0
213,8.281098365783691,5.594182968139648,3.0
214,29.019174575805664,-23.32517433166504,2.0
215,-37.081382751464844,-8.21941089630127,1.0
216,-33.59831619262695,34.30803298950195,7.0
217,8.241848945617676,2.8281285762786865,3.0
218,-35.65858459472656,-3.9891579151153564,1.0
219,8.884051322937012,4.421982288360596,3.0
220,24.42434310913086,14.210687637329102,9.0
221,-34.159847259521484,-7.8306803703308105,1.0
222,-35.35664367675781,22.687185287475586,7.0
223,-5.0227251052856445,-45.98829650878906,6.0
224,-1.5981725454330444,-19.38817596435547,8.0
225,-45.60871887207031,-7.640783309936523,4.0
226,7.05088472366333,7.176223278045654,3.0
227,-35.30925369262695,-8.678433418273926,1.0
228,-45.733909606933594,-8.144912719726562,4.0
229,39.05806350708008,44.42903518676758,0.0
230,-9.012116432189941,36.067420959472656,5.0
231,4.451569557189941,8.652941703796387,3.0
232,-1.684099793434143,-55.66984558105469,6.0
233,29.090715408325195,5.317131042480469,9.0
234,6.232893466949463,-56.58613967895508,6.0
235,-36.006473541259766,-6.7957539558410645,1.0
236,-35.086063385009766,32.07872009277344,7.0
237,-8.929696083068848,32.902687072753906,5.0
238,-43.9179801940918,-11.915059089660645,4.0
239,-45.52366256713867,-9.270026206970215,4.0
240,-34.20242691040039,34.2052116394043,7.0
241,38.99189758300781,-27.523569107055664,2.0
242,-6.424445629119873,-16.873416900634766,8.0
243,39.23768615722656,-26.091764450073242,2.0
244,27.43450164794922,-24.00068473815918,2.0
245,-9.700821876525879,38.78666687011719,5.0
246,-8.863897323608398,38.02447509765625,5.0
247,-44.91474151611328,-9.718038558959961,4.0
248,-6.1115593910217285,-16.65696144104004,8.0
249,-3.561023235321045,-17.05949592590332,8.0
250,-46.49106216430664,-6.55598258972168,4.0
251,24.36549186706543,16.620210647583008,9.0
252,34.75056457519531,48.12834167480469,0.0
253,-1.244232177734375,-19.56896209716797,8.0
254,26.86820411682129,17.232349395751953,9.0
255,-7.894192218780518,-12.164960861206055,8.0
256,27.034467697143555,47.22862243652344,0.0
257,-18.585670471191406,-20.712987899780273,1.0
258,33.40424346923828,-25.736064910888672,2.0
259,21.694181442260742,-2.966956377029419,3.0
260,-54.43495559692383,-1.4276014566421509,4.0
261,5.77320671081543,26.294187545776367,5.0
262,4.326397895812988,-57.020381927490234,6.0
263,-46.857574462890625,15.681836128234863,7.0
264,0.8004083633422852,-1.6578954458236694,8.0
265,-25.253520965576172,17.219087600708008,9.0
266,36.85165786743164,42.1201171875,0.0
267,-36.03579330444336,-10.412955284118652,1.0
268,33.34223556518555,-24.902692794799805,2.0
269,19.36630630493164,0.7137091755867004,3.0
270,-56.19867706298828,-1.7541601657867432,4.0
271,-11.147607803344727,27.51434326171875,5.0
272,3.2455050945281982,-55.11490249633789,6.0
273,-34.28168869018555,28.639846801757812,7.0
274,-5.3555908203125,-6.22195291519165,8.0
275,-25.76759910583496,19.26030731201172,9.0
276,30.541683197021484,41.57667541503906,0.0
277,-21.338665008544922,-18.037761688232422,1.0
278,34.275428771972656,-19.65376091003418,2.0
279,17.079635620117188,3.105443000793457,3.0
280,-58.75180435180664,-0.35911932587623596,4.0
281,4.209436893463135,27.725614547729492,5.0
282,2.007730722427368,-59.655826568603516,6.0
283,-46.86027526855469,15.109034538269043,7.0
284,-5.932572841644287,-5.908083438873291,8.0
285,26.166675567626953,9.16564655303955,9.0
286,26.866668701171875,46.255615234375,0.0
287,33.37223434448242,5.747162342071533,9.0
288,4.9552106857299805,26.39691162109375,5.0
289,7.967931270599365,24.97260856628418,5.0
290,0.12416563183069229,-50.9918098449707,6.0
291,9.251001358032227,24.452367782592773,5.0
292,22.609651565551758,43.30745315551758,0.0
293,22.75642967224121,14.15665340423584,9.0
294,1.5274850130081177,-8.861133575439453,8.0
295,19.17562484741211,16.630496978759766,9.0
296,-2.1326587200164795,-4.520279884338379,8.0
297,-54.34873962402344,-5.957751750946045,4.0
298,-13.282026290893555,-22.510059356689453,1.0
299,-33.804229736328125,29.067216873168945,7.0
300,-40.68486404418945,21.56770896911621,7.0
301,18.8404483795166,0.9737659692764282,3.0
302,3.604313611984253,23.83182716369629,5.0
303,-8.210201263427734,-41.792518615722656,1.0
304,32.98977279663086,40.561798095703125,0.0
305,31.969932556152344,40.623260498046875,0.0
306,36.3857421875,-18.936717987060547,2.0
307,28.35675048828125,-23.178245544433594,2.0
308,-36.571292877197266,19.398014068603516,7.0
309,-0.1690235286951065,-0.8342344164848328,8.0
310,32.08256149291992,-24.379531860351562,2.0
311,31.680801391601562,40.991661071777344,0.0
312,-36.6900749206543,-8.327940940856934,1.0
313,35.58069610595703,-23.041126251220703,2.0
314,7.450303077697754,-58.76351547241211,6.0
315,19.776580810546875,-5.412865161895752,3.0
316,18.934555053710938,1.82625412940979,3.0
317,-46.99995040893555,14.428889274597168,7.0
318,17.21782875061035,1.4358676671981812,3.0
319,17.13964080810547,1.0797629356384277,3.0
320,-56.686981201171875,-2.1157402992248535,4.0
321,1.9115828275680542,-55.17033386230469,6.0
322,1.5567076206207275,-54.669952392578125,6.0
323,6.081989765167236,-51.31578063964844,6.0
324,-59.40998077392578,-0.49833402037620544,4.0
325,-27.47403907775879,17.923137664794922,9.0
326,-16.93860626220703,-22.644935607910156,1.0
327,-2.1700615882873535,29.67506217956543,5.0
328,27.265804290771484,41.530784606933594,0.0
329,-26.059343338012695,19.025022506713867,9.0
330,4.4997992515563965,26.536365509033203,5.0
331,31.977659225463867,-23.48483657836914,2.0
332,0.45992106199264526,-3.8031728267669678,8.0
333,34.87816619873047,-19.46352767944336,2.0
334,29.359140396118164,41.865230560302734,0.0
335,26.49938201904297,42.16448211669922,0.0
336,-21.33397102355957,-18.55973243713379,1.0
337,-40.340518951416016,27.722328186035156,7.0
338,-4.658084392547607,-46.142147064208984,6.0
339,19.05698585510254,0.735621452331543,3.0
340,30.087175369262695,-22.024227142333984,2.0
341,-22.135812759399414,-17.8514347076416,1.0
342,-39.746803283691406,28.86234474182129,7.0
343,-56.459041595458984,-1.5551930665969849,4.0
344,5.479104995727539,-58.046382904052734,6.0
345,14.92595386505127,0.16019988059997559,3.0
346,-19.556419372558594,-20.522974014282227,1.0
347,19.890342712402344,-6.552820205688477,3.0
348,-26.04564094543457,18.17765235900879,9.0
349,-21.104549407958984,-24.188182830810547,1.0
350,-35.44833755493164,31.170917510986328,7.0
351,0.2136336714029312,-50.868045806884766,6.0
352,-4.236618995666504,-5.496838569641113,8.0
353,-56.17634201049805,-9.14024829864502,4.0
354,19.633758544921875,-6.531397342681885,3.0
355,-19.829347610473633,-23.158021926879883,1.0
356,-53.3028678894043,1.897397756576538,4.0
357,35.09195327758789,41.497013092041016,0.0
358,3.952409029006958,25.658004760742188,5.0
359,16.105464935302734,3.278743028640747,3.0
360,3.371053457260132,-55.16896438598633,6.0
361,-26.797616958618164,18.746028900146484,9.0
362,-1.0533835887908936,-52.193092346191406,6.0
363,-13.049820899963379,-23.418190002441406,1.0
364,-36.887901306152344,34.47505187988281,7.0
365,-1.0313535928726196,28.850019454956055,5.0
366,-57.15340805053711,-9.216224670410156,4.0
367,-54.17703628540039,-5.255909442901611,4.0
368,-39.55775451660156,28.566675186157227,7.0
369,32.78132247924805,-25.252079010009766,2.0
370,-0.14112265408039093,-4.696807384490967,8.0
371,35.16040802001953,-19.011072158813477,2.0
372,35.95612335205078,-22.747568130493164,2.0
373,6.555206775665283,25.0883846282959,5.0
374,-38.49336242675781,22.49073600769043,7.0
375,-34.861881256103516,5.300321578979492,9.0
376,-11.289070129394531,36.77177047729492,5.0
377,-57.82147979736328,-2.1677873134613037,4.0
378,18.337886810302734,-10.601164817810059,8.0
379,-0.3221430480480194,-2.1446237564086914,8.0
380,-52.651241302490234,-6.695526123046875,4.0
381,-35.54067611694336,4.608886241912842,9.0
382,36.15077590942383,40.81924819946289,0.0
383,-5.641412734985352,-6.191986083984375,8.0
384,-26.277254104614258,17.462491989135742,9.0
385,14.17558479309082,2.531423330307007,3.0
386,41.2817497253418,41.77076721191406,0.0
387,-32.27103805541992,-4.504580497741699,1.0
388,33.81830596923828,-28.65602684020996,2.0
389,12.906999588012695,-3.548490285873413,3.0
390,-45.09336853027344,-11.435883522033691,4.0
391,-7.607250213623047,25.1997013092041,5.0
392,1.3146390914916992,-42.40758514404297,6.0
393,-44.07877731323242,15.427416801452637,7.0
394,-0.11770661920309067,4.539196968078613,8.0
395,12.262456893920898,13.97772216796875,9.0
396,36.772789001464844,45.2068977355957,0.0
397,-30.236677169799805,-8.770545959472656,1.0
398,26.398313522338867,-33.43478775024414,2.0
399,23.278867721557617,-4.792336463928223,3.0
400,-61.03390121459961,-4.684412479400635,4.0
401,-8.19080638885498,25.776769638061523,5.0
402,1.075199842453003,-40.67515182495117,6.0
403,-44.89231872558594,14.626943588256836,7.0
404,-8.172187805175781,-6.527520179748535,8.0
405,33.290103912353516,7.8921799659729,9.0
406,34.82176971435547,47.41938781738281,0.0
407,-31.735980987548828,-8.199747085571289,1.0
408,35.337913513183594,-27.411529541015625,2.0
409,28.808931350708008,2.192915201187134,3.0
410,-46.50177764892578,-9.563933372497559,4.0
411,-7.837028980255127,25.33385467529297,5.0
412,-0.2636529207229614,-43.33783721923828,6.0
413,-45.90239334106445,14.00543212890625,7.0
414,-3.7602052688598633,2.0714731216430664,8.0
415,33.45927810668945,7.820886135101318,9.0
416,27.592426300048828,51.358612060546875,0.0
417,28.711536407470703,17.31391716003418,9.0
418,7.648075103759766,21.596893310546875,5.0
419,-6.443682670593262,26.432510375976562,5.0
420,1.1034514904022217,-40.62531661987305,6.0
421,10.217852592468262,15.061945915222168,5.0
422,37.825775146484375,44.649295806884766,0.0
423,29.741567611694336,17.941883087158203,9.0
424,-5.294792652130127,-11.357007026672363,8.0
425,29.03254508972168,14.303529739379883,9.0
426,-2.5293798446655273,-1.8863909244537354,8.0
427,-48.37241744995117,-7.151405334472656,4.0
428,-32.74429702758789,-8.916101455688477,1.0
429,-44.31789016723633,14.291019439697266,7.0
430,-46.314491271972656,17.61974334716797,7.0
431,11.132625579833984,-8.512307167053223,3.0
432,-8.03052806854248,24.60890007019043,5.0
433,-29.869298934936523,-9.105762481689453,1.0
434,39.86671829223633,42.98325729370117,0.0
435,37.99253845214844,38.09128189086914,0.0
436,25.915189743041992,-35.10132598876953,2.0
437,34.01974105834961,-27.024106979370117,2.0
438,-44.15706253051758,15.343894958496094,7.0
439,0.059902459383010864,2.284477949142456,8.0
440,34.47075653076172,-27.75632667541504,2.0
441,39.934242248535156,43.84983444213867,0.0
442,29.124713897705078,-43.33547592163086,1.0
443,29.596336364746094,-28.79776382446289,2.0
444,-2.198349952697754,-47.08161163330078,6.0
445,11.105691909790039,-8.579337120056152,3.0
446,23.621562957763672,-3.1259706020355225,3.0
447,-46.719181060791016,13.224139213562012,7.0
448,23.26886749267578,2.374742031097412,3.0
449,23.952423095703125,-3.1457443237304688,3.0
450,-49.15510940551758,-8.293990135192871,4.0
451,0.06132883578538895,-43.071075439453125,6.0
452,0.7428159117698669,-41.549095153808594,6.0
453,0.042059652507305145,-42.937313079833984,6.0
454,-46.93338394165039,-10.52383041381836,4.0
455,28.268844604492188,14.259045600891113,9.0
456,-32.76205825805664,-7.84807825088501,1.0
457,3.2433173656463623,22.2298641204834,5.0
458,27.78013801574707,46.049888610839844,0.0
459,29.463172912597656,17.638357162475586,9.0
460,-6.8444905281066895,25.69390106201172,5.0
461,34.18549728393555,-29.369525909423828,2.0
462,-3.4627463817596436,-1.3788716793060303,8.0
463,35.16596603393555,-26.64090919494629,2.0
464,38.65380859375,45.23221206665039,0.0
465,39.732177734375,41.49375915527344,0.0
466,-30.07167625427246,-9.521988868713379,1.0
467,-45.31546401977539,13.036264419555664,7.0
468,-3.804417848587036,-49.518310546875,6.0
469,23.023256301879883,-4.036400318145752,3.0
470,37.15827560424805,-27.32435417175293,2.0
471,-30.505050659179688,-9.197444915771484,1.0
472,-43.933021545410156,17.52815055847168,7.0
473,-48.5523796081543,-11.956375122070312,4.0
474,-1.5555455684661865,-44.0654182434082,6.0
475,23.65306282043457,-3.6427876949310303,3.0
476,-33.95521545410156,-8.920958518981934,1.0
477,23.92848777770996,-8.889141082763672,3.0
478,29.234840393066406,15.483022689819336,9.0
479,-31.23044204711914,-8.27482795715332,1.0
480,-26.340003967285156,16.168642044067383,7.0
481,0.65010005235672,-44.01250076293945,6.0
482,17.692569732666016,18.3602237701416,8.0
483,-49.5984992980957,-8.244900703430176,4.0
484,21.62881851196289,-6.802863121032715,3.0
485,-29.86892318725586,-8.656907081604004,1.0
486,-48.11170959472656,-7.892909526824951,4.0
487,36.997196197509766,47.62675094604492,0.0
488,-4.341887474060059,34.28023910522461,5.0
489,24.24749183654785,-5.245144367218018,3.0
490,-2.3829996585845947,-45.0208625793457,6.0
491,29.747943878173828,17.915178298950195,9.0
492,-11.582642555236816,-14.759834289550781,6.0
493,-32.00148391723633,-7.890855312347412,1.0
494,-46.56318664550781,13.869942665100098,7.0
495,-5.225694179534912,33.43978500366211,5.0
496,-48.741737365722656,-11.527741432189941,4.0
497,-47.6990852355957,-10.7930908203125,4.0
498,-44.45890426635742,14.792608261108398,7.0
499,36.75099182128906,-25.893272399902344,2.0
500,2.226125717163086,-2.3240389823913574,8.0
501,35.73784637451172,-27.426172256469727,2.0
502,-19.189350128173828,-13.515732765197754,2.0
503,-10.036849021911621,30.072261810302734,5.0
504,-43.9130859375,17.48374366760254,7.0
505,29.27743911743164,15.972914695739746,9.0
506,-7.392603874206543,24.054996490478516,5.0
507,-48.89636993408203,-11.341745376586914,4.0
508,-5.4662322998046875,-10.526273727416992,8.0
509,-6.489413261413574,-11.63131332397461,8.0
510,-44.77711868286133,-11.515098571777344,4.0
511,0.1962081342935562,5.086737155914307,9.0
512,30.53870964050293,42.96418380737305,0.0
513,2.839409828186035,-9.10088062286377,8.0
514,28.87000274658203,15.301852226257324,9.0
515,-2.4727678298950195,-1.769758939743042,8.0
516,29.71470069885254,45.773048400878906,0.0
517,26.11847686767578,-41.71482467651367,1.0
518,31.07383918762207,-37.31972885131836,2.0
519,18.199644088745117,-14.527881622314453,3.0
520,-61.37248611450195,-0.9434305429458618,4.0
521,1.8590878248214722,25.80971336364746,5.0
522,-3.6727304458618164,-51.39658737182617,6.0
523,-27.932727813720703,30.86549949645996,7.0
524,-0.28630757331848145,-21.18439483642578,8.0
525,18.736759185791016,18.064725875854492,9.0
526,31.009578704833984,39.299251556396484,0.0
527,28.418262481689453,-42.83351135253906,1.0
528,29.802871704101562,-26.097312927246094,2.0
529,17.532665252685547,-12.68887996673584,3.0
530,-61.560001373291016,0.7674797177314758,4.0
531,5.605291366577148,31.779041290283203,5.0
532,-4.130932331085205,-57.15034484863281,6.0
533,-31.665010452270508,26.47007942199707,7.0
534,2.7871110439300537,-21.308568954467773,8.0
535,16.494691848754883,17.13216209411621,9.0
536,25.865943908691406,45.49777603149414,0.0
537,22.625429153442383,-41.56328201293945,1.0
538,26.438142776489258,-36.15449905395508,2.0
539,19.49445152282715,-13.594969749450684,3.0
540,-60.05949783325195,-6.103031158447266,4.0
541,3.171191453933716,30.337526321411133,5.0
542,-3.1042871475219727,-53.99281311035156,6.0
543,-37.5563850402832,19.673686981201172,7.0
544,3.634979486465454,-21.1637020111084,8.0
545,20.67876434326172,20.363210678100586,9.0
546,29.766178131103516,45.65304946899414,0.0
547,-4.387221813201904,-4.6665120124816895,9.0
548,0.8198439478874207,32.05472946166992,5.0
549,5.844230651855469,28.8351993560791,5.0
550,-4.623172760009766,-53.52528762817383,6.0
551,4.999403476715088,29.10466957092285,5.0
552,33.78874206542969,38.16114807128906,0.0
553,13.851673126220703,13.926103591918945,9.0
554,0.9634954929351807,-21.35019302368164,8.0
555,19.241056442260742,19.564496994018555,9.0
556,3.4430389404296875,-21.806425094604492,8.0
557,-58.76547622680664,-3.161914825439453,4.0
558,23.41045570373535,-40.15517807006836,1.0
559,-37.544795989990234,24.02485466003418,7.0
560,-32.48367691040039,24.516887664794922,7.0
561,18.008907318115234,-13.769370079040527,3.0
562,3.1282942295074463,29.84571075439453,5.0
563,21.85173797607422,-39.82139205932617,1.0
564,32.666385650634766,43.10376739501953,0.0
565,41.80412673950195,44.610595703125,0.0
566,13.834966659545898,-19.196008682250977,2.0
567,28.382259368896484,-36.754642486572266,2.0
568,-30.022647857666016,28.546024322509766,7.0
569,4.151435852050781,-22.826276779174805,8.0
570,30.52068519592285,-35.76951599121094,2.0
571,29.02326202392578,41.28279113769531,0.0
572,28.038253784179688,-41.508056640625,1.0
573,28.475099563598633,-36.70050811767578,2.0
574,-6.5108184814453125,-53.143428802490234,6.0
575,20.164533615112305,-16.274181365966797,3.0
576,6.692935466766357,-4.104204177856445,3.0
577,-39.750694274902344,18.73957061767578,7.0
578,17.81291961669922,-15.111262321472168,3.0
579,18.573917388916016,-14.373297691345215,3.0
580,-58.05758285522461,-3.3425233364105225,4.0
581,-4.957290172576904,-56.354042053222656,6.0
582,-4.27031135559082,-51.85038375854492,6.0
583,-4.474599361419678,-57.26661682128906,6.0
584,-61.02313995361328,0.11463814228773117,4.0
585,15.677452087402344,17.029647827148438,9.0
586,23.081283569335938,-39.58159637451172,1.0
587,3.5786683559417725,28.089643478393555,5.0
588,32.01727294921875,45.53120422363281,0.0
589,20.921085357666016,17.211793899536133,9.0
590,4.507199764251709,29.291601181030273,5.0
591,26.150455474853516,-38.16805648803711,2.0
592,3.8801753520965576,-22.76864242553711,8.0
593,32.640953063964844,-26.27228546142578,2.0
594,39.959285736083984,37.66633605957031,0.0
595,30.51710319519043,45.380523681640625,0.0
596,21.829410552978516,-39.982059478759766,1.0
597,-32.036407470703125,27.488367080688477,7.0
598,-4.979269027709961,-56.44784927368164,6.0
599,20.328941345214844,-16.81005859375,3.0
600,30.4561710357666,-40.9095573425293,2.0
601,22.01944351196289,-40.34870910644531,1.0
